ts,Printing,Warping,Layer_Shifting,Blobs_Layer_Separation,Not_Sticking_To_Bed,Stringing,Gaps,Colapsing,Not_Extruding
40.512,0,0,0,0,0,0,0,0,0
40.512,0,0,0,0,0,0,0,0,0
40.514,0,0,0,0,0,0,0,0,0
40.516,0,0,0,0,0,0,0,0,0
40.518,0,0,0,0,0,0,0,0,0
40.52,0,0,0,0,0,0,0,0,0
40.522,0,0,0,0,0,0,0,0,0
40.524,0,0,0,0,0,0,0,0,0
40.526,0,0,0,0,0,0,0,0,0
40.528,0,0,0,0,0,0,0,0,0
40.528,0,0,0,0,0,0,0,0,0
40.532,0,0,0,0,0,0,0,0,0
40.532,0,0,0,0,0,0,0,0,0
40.534,0,0,0,0,0,0,0,0,0
40.536,0,0,0,0,0,0,0,0,0
40.54,0,0,0,0,0,0,0,0,0
40.54,0,0,0,0,0,0,0,0,0
40.544,0,0,0,0,0,0,0,0,0
40.544,0,0,0,0,0,0,0,0,0
40.546,0,0,0,0,0,0,0,0,0
40.548,0,0,0,0,0,0,0,0,0
40.552,0,0,0,0,0,0,0,0,0
40.554,0,0,0,0,0,0,0,0,0
40.556,0,0,0,0,0,0,0,0,0
40.558,0,0,0,0,0,0,0,0,0
40.56,0,0,0,0,0,0,0,0,0
40.564,0,0,0,0,0,0,0,0,0
40.568,0,0,0,0,0,0,0,0,0
40.568,0,0,0,0,0,0,0,0,0
40.57,0,0,0,0,0,0,0,0,0
40.572,0,0,0,0,0,0,0,0,0
40.576,0,0,0,0,0,0,0,0,0
40.578,0,0,0,0,0,0,0,0,0
40.58,0,0,0,0,0,0,0,0,0
40.582,0,0,0,0,0,0,0,0,0
40.584,0,0,0,0,0,0,0,0,0
40.586,0,0,0,0,0,0,0,0,0
40.588,0,0,0,0,0,0,0,0,0
40.59,0,0,0,0,0,0,0,0,0
40.592,0,0,0,0,0,0,0,0,0
40.592,0,0,0,0,0,0,0,0,0
40.596,0,0,0,0,0,0,0,0,0
40.598,0,0,0,0,0,0,0,0,0
40.598,0,0,0,0,0,0,0,0,0
40.6,0,0,0,0,0,0,0,0,0
40.604,0,0,0,0,0,0,0,0,0
40.604,0,0,0,0,0,0,0,0,0
40.608,0,0,0,0,0,0,0,0,0
40.608,0,0,0,0,0,0,0,0,0
40.61,0,0,0,0,0,0,0,0,0
40.612,0,0,0,0,0,0,0,0,0
40.614,0,0,0,0,0,0,0,0,0
40.616,0,0,0,0,0,0,0,0,0
40.616,0,0,0,0,0,0,0,0,0
40.62,0,0,0,0,0,0,0,0,0
40.62,0,0,0,0,0,0,0,0,0
40.624,0,0,0,0,0,0,0,0,0
40.624,0,0,0,0,0,0,0,0,0
40.626,0,0,0,0,0,0,0,0,0
40.628,0,0,0,0,0,0,0,0,0
40.63,0,0,0,0,0,0,0,0,0
40.632,0,0,0,0,0,0,0,0,0
40.632,0,0,0,0,0,0,0,0,0
40.636,0,0,0,0,0,0,0,0,0
40.636,0,0,0,0,0,0,0,0,0
40.638,0,0,0,0,0,0,0,0,0
40.64,0,0,0,0,0,0,0,0,0
40.642,0,0,0,0,0,0,0,0,0
40.644,0,0,0,0,0,0,0,0,0
40.644,0,0,0,0,0,0,0,0,0
40.648,0,0,0,0,0,0,0,0,0
40.648,0,0,0,0,0,0,0,0,0
40.65,0,0,0,0,0,0,0,0,0
40.652,0,0,0,0,0,0,0,0,0
40.652,0,0,0,0,0,0,0,0,0
40.656,0,0,0,0,0,0,0,0,0
40.656,0,0,0,0,0,0,0,0,0
40.658,0,0,0,0,0,0,0,0,0
40.66,0,0,0,0,0,0,0,0,0
40.662,0,0,0,0,0,0,0,0,0
40.664,0,0,0,0,0,0,0,0,0
40.666,0,0,0,0,0,0,0,0,0
40.668,0,0,0,0,0,0,0,0,0
40.668,0,0,0,0,0,0,0,0,0
40.672,0,0,0,0,0,0,0,0,0
40.672,0,0,0,0,0,0,0,0,0
40.674,0,0,0,0,0,0,0,0,0
40.676,0,0,0,0,0,0,0,0,0
40.678,0,0,0,0,0,0,0,0,0
40.68,0,0,0,0,0,0,0,0,0
40.68,0,0,0,0,0,0,0,0,0
40.684,0,0,0,0,0,0,0,0,0
40.684,0,0,0,0,0,0,0,0,0
40.686,0,0,0,0,0,0,0,0,0
40.688,0,0,0,0,0,0,0,0,0
40.688,0,0,0,0,0,0,0,0,0
40.692,0,0,0,0,0,0,0,0,0
40.692,0,0,0,0,0,0,0,0,0
40.694,0,0,0,0,0,0,0,0,0
40.696,0,0,0,0,0,0,0,0,0
40.698,0,0,0,0,0,0,0,0,0
40.7,0,0,0,0,0,0,0,0,0
40.7,0,0,0,0,0,0,0,0,0
40.704,0,0,0,0,0,0,0,0,0
40.704,0,0,0,0,0,0,0,0,0
40.706,0,0,0,0,0,0,0,0,0
40.708,0,0,0,0,0,0,0,0,0
40.708,0,0,0,0,0,0,0,0,0
40.712,0,0,0,0,0,0,0,0,0
40.712,0,0,0,0,0,0,0,0,0
40.714,0,0,0,0,0,0,0,0,0
40.716,0,0,0,0,0,0,0,0,0
40.72,0,0,0,0,0,0,0,0,0
40.72,0,0,0,0,0,0,0,0,0
40.722,0,0,0,0,0,0,0,0,0
40.724,0,0,0,0,0,0,0,0,0
40.724,0,0,0,0,0,0,0,0,0
40.726,0,0,0,0,0,0,0,0,0
40.728,0,0,0,0,0,0,0,0,0
40.73,0,0,0,0,0,0,0,0,0
40.732,0,0,0,0,0,0,0,0,0
40.734,0,0,0,0,0,0,0,0,0
40.736,0,0,0,0,0,0,0,0,0
40.736,0,0,0,0,0,0,0,0,0
40.74,0,0,0,0,0,0,0,0,0
40.74,0,0,0,0,0,0,0,0,0
40.742,0,0,0,0,0,0,0,0,0
40.744,0,0,0,0,0,0,0,0,0
40.746,0,0,0,0,0,0,0,0,0
40.748,0,0,0,0,0,0,0,0,0
40.748,0,0,0,0,0,0,0,0,0
40.752,0,0,0,0,0,0,0,0,0
40.752,0,0,0,0,0,0,0,0,0
40.756,0,0,0,0,0,0,0,0,0
40.756,0,0,0,0,0,0,0,0,0
40.758,0,0,0,0,0,0,0,0,0
40.76,0,0,0,0,0,0,0,0,0
40.762,0,0,0,0,0,0,0,0,0
40.764,0,0,0,0,0,0,0,0,0
40.764,0,0,0,0,0,0,0,0,0
40.768,0,0,0,0,0,0,0,0,0
40.768,0,0,0,0,0,0,0,0,0
40.77,0,0,0,0,0,0,0,0,0
40.772,0,0,0,0,0,0,0,0,0
40.774,0,0,0,0,0,0,0,0,0
40.776,0,0,0,0,0,0,0,0,0
40.778,0,0,0,0,0,0,0,0,0
40.78,0,0,0,0,0,0,0,0,0
40.782,0,0,0,0,0,0,0,0,0
40.784,0,0,0,0,0,0,0,0,0
40.784,0,0,0,0,0,0,0,0,0
40.788,0,0,0,0,0,0,0,0,0
40.788,0,0,0,0,0,0,0,0,0
40.79,0,0,0,0,0,0,0,0,0
40.792,0,0,0,0,0,0,0,0,0
40.794,0,0,0,0,0,0,0,0,0
40.796,0,0,0,0,0,0,0,0,0
40.798,0,0,0,0,0,0,0,0,0
40.8,0,0,0,0,0,0,0,0,0
40.8,0,0,0,0,0,0,0,0,0
40.804,0,0,0,0,0,0,0,0,0
40.804,0,0,0,0,0,0,0,0,0
40.808,0,0,0,0,0,0,0,0,0
40.808,0,0,0,0,0,0,0,0,0
40.812,0,0,0,0,0,0,0,0,0
40.812,0,0,0,0,0,0,0,0,0
40.814,0,0,0,0,0,0,0,0,0
40.816,0,0,0,0,0,0,0,0,0
40.818,0,0,0,0,0,0,0,0,0
40.82,0,0,0,0,0,0,0,0,0
40.822,0,0,0,0,0,0,0,0,0
40.824,0,0,0,0,0,0,0,0,0
40.824,0,0,0,0,0,0,0,0,0
40.828,0,0,0,0,0,0,0,0,0
40.828,0,0,0,0,0,0,0,0,0
40.832,0,0,0,0,0,0,0,0,0
40.834,0,0,0,0,0,0,0,0,0
40.836,0,0,0,0,0,0,0,0,0
40.838,0,0,0,0,0,0,0,0,0
40.84,0,0,0,0,0,0,0,0,0
40.84,0,0,0,0,0,0,0,0,0
40.844,0,0,0,0,0,0,0,0,0
40.844,0,0,0,0,0,0,0,0,0
40.848,0,0,0,0,0,0,0,0,0
40.848,0,0,0,0,0,0,0,0,0
40.852,0,0,0,0,0,0,0,0,0
40.852,0,0,0,0,0,0,0,0,0
40.854,0,0,0,0,0,0,0,0,0
40.856,0,0,0,0,0,0,0,0,0
40.86,0,0,0,0,0,0,0,0,0
40.86,0,0,0,0,0,0,0,0,0
40.864,0,0,0,0,0,0,0,0,0
40.872,0,0,0,0,0,0,0,0,0
40.876,0,0,0,0,0,0,0,0,0
40.876,0,0,0,0,0,0,0,0,0
40.88,0,0,0,0,0,0,0,0,0
40.88,0,0,0,0,0,0,0,0,0
40.884,0,0,0,0,0,0,0,0,0
40.884,0,0,0,0,0,0,0,0,0
40.888,0,0,0,0,0,0,0,0,0
40.888,0,0,0,0,0,0,0,0,0
40.89,0,0,0,0,0,0,0,0,0
40.892,0,0,0,0,0,0,0,0,0
40.894,0,0,0,0,0,0,0,0,0
40.896,0,0,0,0,0,0,0,0,0
40.898,0,0,0,0,0,0,0,0,0
40.9,0,0,0,0,0,0,0,0,0
40.902,0,0,0,0,0,0,0,0,0
40.904,0,0,0,0,0,0,0,0,0
40.906,0,0,0,0,0,0,0,0,0
40.908,0,0,0,0,0,0,0,0,0
40.91,0,0,0,0,0,0,0,0,0
40.912,0,0,0,0,0,0,0,0,0
40.914,0,0,0,0,0,0,0,0,0
40.916,0,0,0,0,0,0,0,0,0
40.918,0,0,0,0,0,0,0,0,0
40.92,0,0,0,0,0,0,0,0,0
40.924,0,0,0,0,0,0,0,0,0
40.924,0,0,0,0,0,0,0,0,0
40.926,0,0,0,0,0,0,0,0,0
40.928,0,0,0,0,0,0,0,0,0
40.93,0,0,0,0,0,0,0,0,0
40.932,0,0,0,0,0,0,0,0,0
40.932,0,0,0,0,0,0,0,0,0
40.936,0,0,0,0,0,0,0,0,0
40.936,0,0,0,0,0,0,0,0,0
40.94,0,0,0,0,0,0,0,0,0
40.944,0,0,0,0,0,0,0,0,0
40.944,0,0,0,0,0,0,0,0,0
40.946,0,0,0,0,0,0,0,0,0
40.948,0,0,0,0,0,0,0,0,0
40.95,0,0,0,0,0,0,0,0,0
40.952,0,0,0,0,0,0,0,0,0
40.954,0,0,0,0,0,0,0,0,0
40.956,0,0,0,0,0,0,0,0,0
40.958,0,0,0,0,0,0,0,0,0
40.96,0,0,0,0,0,0,0,0,0
40.96,0,0,0,0,0,0,0,0,0
40.964,0,0,0,0,0,0,0,0,0
40.966,0,0,0,0,0,0,0,0,0
40.968,0,0,0,0,0,0,0,0,0
40.97,0,0,0,0,0,0,0,0,0
40.972,0,0,0,0,0,0,0,0,0
40.972,0,0,0,0,0,0,0,0,0
40.976,0,0,0,0,0,0,0,0,0
40.976,0,0,0,0,0,0,0,0,0
40.978,0,0,0,0,0,0,0,0,0
40.98,0,0,0,0,0,0,0,0,0
40.982,0,0,0,0,0,0,0,0,0
40.984,0,0,0,0,0,0,0,0,0
40.986,0,0,0,0,0,0,0,0,0
40.988,0,0,0,0,0,0,0,0,0
40.99,0,0,0,0,0,0,0,0,0
40.992,0,0,0,0,0,0,0,0,0
40.992,0,0,0,0,0,0,0,0,0
40.996,0,0,0,0,0,0,0,0,0
40.996,0,0,0,0,0,0,0,0,0
40.998,0,0,0,0,0,0,0,0,0
41.0,0,0,0,0,0,0,0,0,0
41.004,0,0,0,0,0,0,0,0,0
41.006,0,0,0,0,0,0,0,0,0
41.008,0,0,0,0,0,0,0,0,0
41.008,0,0,0,0,0,0,0,0,0
41.012,0,0,0,0,0,0,0,0,0
41.012,0,0,0,0,0,0,0,0,0
41.014,0,0,0,0,0,0,0,0,0
41.016,0,0,0,0,0,0,0,0,0
41.018,0,0,0,0,0,0,0,0,0
41.02,0,0,0,0,0,0,0,0,0
41.022,0,0,0,0,0,0,0,0,0
41.024,0,0,0,0,0,0,0,0,0
41.026,0,0,0,0,0,0,0,0,0
41.028,0,0,0,0,0,0,0,0,0
41.03,0,0,0,0,0,0,0,0,0
41.032,0,0,0,0,0,0,0,0,0
41.032,0,0,0,0,0,0,0,0,0
41.034,0,0,0,0,0,0,0,0,0
41.036,0,0,0,0,0,0,0,0,0
41.04,0,0,0,0,0,0,0,0,0
41.04,0,0,0,0,0,0,0,0,0
41.042,0,0,0,0,0,0,0,0,0
41.044,0,0,0,0,0,0,0,0,0
41.046,0,0,0,0,0,0,0,0,0
41.046,0,0,0,0,0,0,0,0,0
41.048,0,0,0,0,0,0,0,0,0
41.052,0,0,0,0,0,0,0,0,0
41.052,0,0,0,0,0,0,0,0,0
41.056,0,0,0,0,0,0,0,0,0
41.058,0,0,0,0,0,0,0,0,0
41.06,0,0,0,0,0,0,0,0,0
41.06,0,0,0,0,0,0,0,0,0
41.064,0,0,0,0,0,0,0,0,0
41.064,0,0,0,0,0,0,0,0,0
41.068,0,0,0,0,0,0,0,0,0
41.068,0,0,0,0,0,0,0,0,0
41.072,0,0,0,0,0,0,0,0,0
41.074,0,0,0,0,0,0,0,0,0
41.076,0,0,0,0,0,0,0,0,0
41.076,0,0,0,0,0,0,0,0,0
41.08,0,0,0,0,0,0,0,0,0
41.08,0,0,0,0,0,0,0,0,0
41.082,0,0,0,0,0,0,0,0,0
41.084,0,0,0,0,0,0,0,0,0
41.088,0,0,0,0,0,0,0,0,0
41.088,0,0,0,0,0,0,0,0,0
41.092,0,0,0,0,0,0,0,0,0
41.092,0,0,0,0,0,0,0,0,0
41.094,0,0,0,0,0,0,0,0,0
41.096,0,0,0,0,0,0,0,0,0
41.098,0,0,0,0,0,0,0,0,0
41.1,0,0,0,0,0,0,0,0,0
41.102,0,0,0,0,0,0,0,0,0
41.104,0,0,0,0,0,0,0,0,0
41.106,0,0,0,0,0,0,0,0,0
41.108,0,0,0,0,0,0,0,0,0
41.108,0,0,0,0,0,0,0,0,0
41.11,0,0,0,0,0,0,0,0,0
41.112,0,0,0,0,0,0,0,0,0
41.114,0,0,0,0,0,0,0,0,0
41.116,0,0,0,0,0,0,0,0,0
41.118,0,0,0,0,0,0,0,0,0
41.12,0,0,0,0,0,0,0,0,0
41.122,0,0,0,0,0,0,0,0,0
41.124,0,0,0,0,0,0,0,0,0
41.126,0,0,0,0,0,0,0,0,0
41.128,0,0,0,0,0,0,0,0,0
41.128,0,0,0,0,0,0,0,0,0
41.132,0,0,0,0,0,0,0,0,0
41.132,0,0,0,0,0,0,0,0,0
41.136,0,0,0,0,0,0,0,0,0
41.136,0,0,0,0,0,0,0,0,0
41.14,0,0,0,0,0,0,0,0,0
41.14,0,0,0,0,0,0,0,0,0
41.142,0,0,0,0,0,0,0,0,0
41.144,0,0,0,0,0,0,0,0,0
41.146,0,0,0,0,0,0,0,0,0
41.148,0,0,0,0,0,0,0,0,0
41.15,0,0,0,0,0,0,0,0,0
41.152,0,0,0,0,0,0,0,0,0
41.152,0,0,0,0,0,0,0,0,0
41.156,0,0,0,0,0,0,0,0,0
41.156,0,0,0,0,0,0,0,0,0
41.16,0,0,0,0,0,0,0,0,0
41.16,0,0,0,0,0,0,0,0,0
41.162,0,0,0,0,0,0,0,0,0
41.164,0,0,0,0,0,0,0,0,0
41.166,0,0,0,0,0,0,0,0,0
41.168,0,0,0,0,0,0,0,0,0
41.17,0,0,0,0,0,0,0,0,0
41.172,0,0,0,0,0,0,0,0,0
41.174,0,0,0,0,0,0,0,0,0
41.176,0,0,0,0,0,0,0,0,0
41.176,0,0,0,0,0,0,0,0,0
41.18,0,0,0,0,0,0,0,0,0
41.18,0,0,0,0,0,0,0,0,0
41.182,0,0,0,0,0,0,0,0,0
41.184,0,0,0,0,0,0,0,0,0
41.186,0,0,0,0,0,0,0,0,0
41.188,0,0,0,0,0,0,0,0,0
41.19,0,0,0,0,0,0,0,0,0
41.192,0,0,0,0,0,0,0,0,0
41.192,0,0,0,0,0,0,0,0,0
41.196,0,0,0,0,0,0,0,0,0
41.196,0,0,0,0,0,0,0,0,0
41.198,0,0,0,0,0,0,0,0,0
41.2,0,0,0,0,0,0,0,0,0
41.202,0,0,0,0,0,0,0,0,0
41.204,0,0,0,0,0,0,0,0,0
41.206,0,0,0,0,0,0,0,0,0
41.208,0,0,0,0,0,0,0,0,0
41.21,0,0,0,0,0,0,0,0,0
41.212,0,0,0,0,0,0,0,0,0
41.212,0,0,0,0,0,0,0,0,0
41.216,0,0,0,0,0,0,0,0,0
41.216,0,0,0,0,0,0,0,0,0
41.22,0,0,0,0,0,0,0,0,0
41.22,0,0,0,0,0,0,0,0,0
41.224,0,0,0,0,0,0,0,0,0
41.224,0,0,0,0,0,0,0,0,0
41.226,0,0,0,0,0,0,0,0,0
41.228,0,0,0,0,0,0,0,0,0
41.23,0,0,0,0,0,0,0,0,0
41.232,0,0,0,0,0,0,0,0,0
41.234,0,0,0,0,0,0,0,0,0
41.236,0,0,0,0,0,0,0,0,0
41.238,0,0,0,0,0,0,0,0,0
41.24,0,0,0,0,0,0,0,0,0
41.242,0,0,0,0,0,0,0,0,0
41.244,0,0,0,0,0,0,0,0,0
41.244,0,0,0,0,0,0,0,0,0
41.248,0,0,0,0,0,0,0,0,0
41.248,0,0,0,0,0,0,0,0,0
41.252,0,0,0,0,0,0,0,0,0
41.252,0,0,0,0,0,0,0,0,0
41.256,0,0,0,0,0,0,0,0,0
41.258,0,0,0,0,0,0,0,0,0
41.26,0,0,0,0,0,0,0,0,0
41.26,0,0,0,0,0,0,0,0,0
41.264,0,0,0,0,0,0,0,0,0
41.268,0,0,0,0,0,0,0,0,0
41.268,0,0,0,0,0,0,0,0,0
41.272,0,0,0,0,0,0,0,0,0
41.272,0,0,0,0,0,0,0,0,0
41.274,0,0,0,0,0,0,0,0,0
41.276,0,0,0,0,0,0,0,0,0
41.278,0,0,0,0,0,0,0,0,0
41.28,0,0,0,0,0,0,0,0,0
41.28,0,0,0,0,0,0,0,0,0
41.284,0,0,0,0,0,0,0,0,0
41.284,0,0,0,0,0,0,0,0,0
41.288,0,0,0,0,0,0,0,0,0
41.288,0,0,0,0,0,0,0,0,0
41.29,0,0,0,0,0,0,0,0,0
41.292,0,0,0,0,0,0,0,0,0
41.294,0,0,0,0,0,0,0,0,0
41.296,0,0,0,0,0,0,0,0,0
41.298,0,0,0,0,0,0,0,0,0
41.3,0,0,0,0,0,0,0,0,0
41.302,0,0,0,0,0,0,0,0,0
41.304,0,0,0,0,0,0,0,0,0
41.304,0,0,0,0,0,0,0,0,0
41.308,0,0,0,0,0,0,0,0,0
41.312,0,0,0,0,0,0,0,0,0
41.316,0,0,0,0,0,0,0,0,0
41.316,0,0,0,0,0,0,0,0,0
41.32,0,0,0,0,0,0,0,0,0
41.32,0,0,0,0,0,0,0,0,0
41.322,0,0,0,0,0,0,0,0,0
41.324,0,0,0,0,0,0,0,0,0
41.326,0,0,0,0,0,0,0,0,0
41.328,0,0,0,0,0,0,0,0,0
41.33,0,0,0,0,0,0,0,0,0
41.332,0,0,0,0,0,0,0,0,0
41.336,0,0,0,0,0,0,0,0,0
41.336,0,0,0,0,0,0,0,0,0
41.338,0,0,0,0,0,0,0,0,0
41.34,0,0,0,0,0,0,0,0,0
41.342,0,0,0,0,0,0,0,0,0
41.344,0,0,0,0,0,0,0,0,0
41.346,0,0,0,0,0,0,0,0,0
41.348,0,0,0,0,0,0,0,0,0
41.35,0,0,0,0,0,0,0,0,0
41.352,0,0,0,0,0,0,0,0,0
41.354,0,0,0,0,0,0,0,0,0
41.354,0,0,0,0,0,0,0,0,0
41.356,0,0,0,0,0,0,0,0,0
41.36,0,0,0,0,0,0,0,0,0
41.364,0,0,0,0,0,0,0,0,0
41.364,0,0,0,0,0,0,0,0,0
41.368,0,0,0,0,0,0,0,0,0
41.368,0,0,0,0,0,0,0,0,0
41.374,0,0,0,0,0,0,0,0,0
41.38,0,0,0,0,0,0,0,0,0
41.384,0,0,0,0,0,0,0,0,0
41.386,0,0,0,0,0,0,0,0,0
41.388,0,0,0,0,0,0,0,0,0
41.388,0,0,0,0,0,0,0,0,0
41.392,0,0,0,0,0,0,0,0,0
41.392,0,0,0,0,0,0,0,0,0
41.396,0,0,0,0,0,0,0,0,0
41.396,0,0,0,0,0,0,0,0,0
41.398,0,0,0,0,0,0,0,0,0
41.4,0,0,0,0,0,0,0,0,0
41.404,0,0,0,0,0,0,0,0,0
41.406,0,0,0,0,0,0,0,0,0
41.408,0,0,0,0,0,0,0,0,0
41.41,0,0,0,0,0,0,0,0,0
41.412,0,0,0,0,0,0,0,0,0
41.412,0,0,0,0,0,0,0,0,0
41.416,0,0,0,0,0,0,0,0,0
41.416,0,0,0,0,0,0,0,0,0
41.418,0,0,0,0,0,0,0,0,0
41.42,0,0,0,0,0,0,0,0,0
41.422,0,0,0,0,0,0,0,0,0
41.424,0,0,0,0,0,0,0,0,0
41.426,0,0,0,0,0,0,0,0,0
41.428,0,0,0,0,0,0,0,0,0
41.428,0,0,0,0,0,0,0,0,0
41.432,0,0,0,0,0,0,0,0,0
41.432,0,0,0,0,0,0,0,0,0
41.436,0,0,0,0,0,0,0,0,0
41.436,0,0,0,0,0,0,0,0,0
41.44,0,0,0,0,0,0,0,0,0
41.44,0,0,0,0,0,0,0,0,0
41.442,0,0,0,0,0,0,0,0,0
41.444,0,0,0,0,0,0,0,0,0
41.446,0,0,0,0,0,0,0,0,0
41.448,0,0,0,0,0,0,0,0,0
41.448,0,0,0,0,0,0,0,0,0
41.452,0,0,0,0,0,0,0,0,0
41.452,0,0,0,0,0,0,0,0,0
41.456,0,0,0,0,0,0,0,0,0
41.456,0,0,0,0,0,0,0,0,0
41.46,0,0,0,0,0,0,0,0,0
41.46,0,0,0,0,0,0,0,0,0
41.464,0,0,0,0,0,0,0,0,0
41.464,0,0,0,0,0,0,0,0,0
41.468,0,0,0,0,0,0,0,0,0
41.468,0,0,0,0,0,0,0,0,0
41.47,0,0,0,0,0,0,0,0,0
41.472,0,0,0,0,0,0,0,0,0
41.476,0,0,0,0,0,0,0,0,0
41.476,0,0,0,0,0,0,0,0,0
41.478,0,0,0,0,0,0,0,0,0
41.48,0,0,0,0,0,0,0,0,0
41.48,0,0,0,0,0,0,0,0,0
41.482,0,0,0,0,0,0,0,0,0
41.484,0,0,0,0,0,0,0,0,0
41.488,0,0,0,0,0,0,0,0,0
41.488,0,0,0,0,0,0,0,0,0
41.49,0,0,0,0,0,0,0,0,0
41.492,0,0,0,0,0,0,0,0,0
41.494,0,0,0,0,0,0,0,0,0
41.496,0,0,0,0,0,0,0,0,0
41.496,0,0,0,0,0,0,0,0,0
41.5,0,0,0,0,0,0,0,0,0
41.5,0,0,0,0,0,0,0,0,0
41.504,0,0,0,0,0,0,0,0,0
41.504,0,0,0,0,0,0,0,0,0
41.506,0,0,0,0,0,0,0,0,0
41.508,0,0,0,0,0,0,0,0,0
41.51,0,0,0,0,0,0,0,0,0
41.512,0,0,0,0,0,0,0,0,0
41.512,0,0,0,0,0,0,0,0,0
41.516,0,0,0,0,0,0,0,0,0
41.516,0,0,0,0,0,0,0,0,0
41.52,0,0,0,0,0,0,0,0,0
41.524,0,0,0,0,0,0,0,0,0
41.524,0,0,0,0,0,0,0,0,0
41.526,0,0,0,0,0,0,0,0,0
41.528,0,0,0,0,0,0,0,0,0
41.53,0,0,0,0,0,0,0,0,0
41.532,0,0,0,0,0,0,0,0,0
41.534,0,0,0,0,0,0,0,0,0
41.536,0,0,0,0,0,0,0,0,0
41.54,0,0,0,0,0,0,0,0,0
41.54,0,0,0,0,0,0,0,0,0
41.544,0,0,0,0,0,0,0,0,0
41.544,0,0,0,0,0,0,0,0,0
41.546,0,0,0,0,0,0,0,0,0
41.548,0,0,0,0,0,0,0,0,0
41.55,0,0,0,0,0,0,0,0,0
41.552,0,0,0,0,0,0,0,0,0
41.556,0,0,0,0,0,0,0,0,0
41.556,0,0,0,0,0,0,0,0,0
41.558,0,0,0,0,0,0,0,0,0
41.56,0,0,0,0,0,0,0,0,0
41.562,0,0,0,0,0,0,0,0,0
41.564,0,0,0,0,0,0,0,0,0
41.564,0,0,0,0,0,0,0,0,0
41.568,0,0,0,0,0,0,0,0,0
41.572,0,0,0,0,0,0,0,0,0
41.572,0,0,0,0,0,0,0,0,0
41.574,0,0,0,0,0,0,0,0,0
41.576,0,0,0,0,0,0,0,0,0
41.578,0,0,0,0,0,0,0,0,0
41.58,0,0,0,0,0,0,0,0,0
41.58,0,0,0,0,0,0,0,0,0
41.584,0,0,0,0,0,0,0,0,0
41.586,0,0,0,0,0,0,0,0,0
41.588,0,0,0,0,0,0,0,0,0
41.59,0,0,0,0,0,0,0,0,0
41.592,0,0,0,0,0,0,0,0,0
41.592,0,0,0,0,0,0,0,0,0
41.596,0,0,0,0,0,0,0,0,0
41.596,0,0,0,0,0,0,0,0,0
41.602,0,0,0,0,0,0,0,0,0
41.608,0,0,0,0,0,0,0,0,0
41.608,0,0,0,0,0,0,0,0,0
41.61,0,0,0,0,0,0,0,0,0
41.612,0,0,0,0,0,0,0,0,0
41.614,0,0,0,0,0,0,0,0,0
41.616,0,0,0,0,0,0,0,0,0
41.62,0,0,0,0,0,0,0,0,0
41.62,0,0,0,0,0,0,0,0,0
41.624,0,0,0,0,0,0,0,0,0
41.624,0,0,0,0,0,0,0,0,0
41.626,0,0,0,0,0,0,0,0,0
41.628,0,0,0,0,0,0,0,0,0
41.63,0,0,0,0,0,0,0,0,0
41.632,0,0,0,0,0,0,0,0,0
41.636,0,0,0,0,0,0,0,0,0
41.638,0,0,0,0,0,0,0,0,0
41.64,0,0,0,0,0,0,0,0,0
41.642,0,0,0,0,0,0,0,0,0
41.644,0,0,0,0,0,0,0,0,0
41.644,0,0,0,0,0,0,0,0,0
41.648,0,0,0,0,0,0,0,0,0
41.648,0,0,0,0,0,0,0,0,0
41.652,0,0,0,0,0,0,0,0,0
41.654,0,0,0,0,0,0,0,0,0
41.656,0,0,0,0,0,0,0,0,0
41.658,0,0,0,0,0,0,0,0,0
41.66,0,0,0,0,0,0,0,0,0
41.66,0,0,0,0,0,0,0,0,0
41.662,0,0,0,0,0,0,0,0,0
41.664,0,0,0,0,0,0,0,0,0
41.668,0,0,0,0,0,0,0,0,0
41.672,0,0,0,0,0,0,0,0,0
41.672,0,0,0,0,0,0,0,0,0
41.674,0,0,0,0,0,0,0,0,0
41.676,0,0,0,0,0,0,0,0,0
41.678,0,0,0,0,0,0,0,0,0
41.68,0,0,0,0,0,0,0,0,0
41.68,0,0,0,0,0,0,0,0,0
41.684,0,0,0,0,0,0,0,0,0
41.686,0,0,0,0,0,0,0,0,0
41.688,0,0,0,0,0,0,0,0,0
41.69,0,0,0,0,0,0,0,0,0
41.692,0,0,0,0,0,0,0,0,0
41.694,0,0,0,0,0,0,0,0,0
41.696,0,0,0,0,0,0,0,0,0
41.696,0,0,0,0,0,0,0,0,0
41.7,0,0,0,0,0,0,0,0,0
41.702,0,0,0,0,0,0,0,0,0
41.704,0,0,0,0,0,0,0,0,0
41.706,0,0,0,0,0,0,0,0,0
41.708,0,0,0,0,0,0,0,0,0
41.708,0,0,0,0,0,0,0,0,0
41.712,0,0,0,0,0,0,0,0,0
41.712,0,0,0,0,0,0,0,0,0
41.714,0,0,0,0,0,0,0,0,0
41.716,0,0,0,0,0,0,0,0,0
41.718,0,0,0,0,0,0,0,0,0
41.72,0,0,0,0,0,0,0,0,0
41.724,0,0,0,0,0,0,0,0,0
41.724,0,0,0,0,0,0,0,0,0
41.726,0,0,0,0,0,0,0,0,0
41.728,0,0,0,0,0,0,0,0,0
41.73,0,0,0,0,0,0,0,0,0
41.732,0,0,0,0,0,0,0,0,0
41.732,0,0,0,0,0,0,0,0,0
41.736,0,0,0,0,0,0,0,0,0
